Date,Time,Food,Sales,Temperature
2023-05-27,09:30,Mini Avocado Sandwich,16,8.12
2023-05-27,09:30,Savouries,46,8.12
2023-05-27,09:30,Mini Salami Sandwich,19,8.12
2023-05-27,09:30,Salmon Bagel,12,8.12
2023-05-27,09:30,Bread,42,8.12
2023-05-27,09:30,Coffee,33,8.12
2023-05-27,09:30,Mushroom Quiche,31,8.12
2023-05-27,09:30,Soup,31,8.12
2023-05-27,09:30,Sausage Roll,26,8.12
2023-05-27,09:30,Chilled Juices,2,8.12
2023-05-27,09:30,Cheese Straw,12,8.12
2023-05-27,09:30,Spinach and Feta Roll,26,8.12
2023-05-27,12:30,Ham Quiche,33,8.49
2023-05-27,12:30,Ham and Cheese Croissant,39,8.49
2023-05-27,12:30,Smoked Salmon Roll,2,8.49
2023-05-27,12:30,Tea,32,8.49
2023-05-27,12:30,Cinnamon Bun,17,8.49
2023-05-27,12:30,Sweets,19,8.49
2023-05-27,12:30,Mini Avocado Sandwich,2,8.49
2023-05-27,12:30,Savouries,32,8.49
2023-05-27,12:30,Mini Salami Sandwich,9,8.49
2023-05-27,12:30,Salmon Bagel,19,8.49
2023-05-27,12:30,Bread,43,8.49
2023-05-27,12:30,Coffee,39,8.49
2023-05-27,12:30,Mushroom Quiche,28,8.49
2023-05-27,12:30,Soup,44,8.49
2023-05-27,12:30,Sausage Roll,49,8.49
2023-05-27,12:30,Chilled Juices,4,8.49
2023-05-27,12:30,Cheese Straw,19,8.49
2023-05-27,12:30,Spinach and Feta Roll,28,8.49
2023-05-27,15:30,Ham Quiche,36,10.23
2023-05-27,15:30,Ham and Cheese Croissant,48,10.23
2023-05-27,15:30,Smoked Salmon Roll,18,10.23
2023-05-27,15:30,Tea,43,10.23
2023-05-27,15:30,Cinnamon Bun,13,10.23
2023-05-27,15:30,Sweets,16,10.23
2023-05-27,15:30,Mini Avocado Sandwich,13,10.23
2023-05-27,15:30,Savouries,48,10.23
2023-05-27,15:30,Mini Salami Sandwich,18,10.23
2023-05-27,15:30,Salmon Bagel,16,10.23
2023-05-27,15:30,Bread,41,10.23
2023-05-27,15:30,Coffee,32,10.23
2023-05-27,15:30,Mushroom Quiche,46,10.23
2023-05-27,15:30,Soup,34,10.23
2023-05-27,15:30,Sausage Roll,34,10.23
2023-05-27,15:30,Chilled Juices,7,10.23
2023-05-27,15:30,Cheese Straw,14,10.23
2023-05-27,15:30,Spinach and Feta Roll,31,10.23
2023-05-27,18:30,Ham Quiche,35,8.14
2023-05-27,18:30,Ham and Cheese Croissant,37,8.14
2023-05-27,18:30,Smoked Salmon Roll,13,8.14
2023-05-27,18:30,Tea,48,8.14
2023-05-27,18:30,Cinnamon Bun,1,8.14
2023-05-27,18:30,Sweets,4,8.14
2023-05-27,18:30,Mini Avocado Sandwich,1,8.14
2023-05-27,18:30,Savouries,49,8.14
2023-05-27,18:30,Mini Salami Sandwich,14,8.14
2023-05-27,18:30,Salmon Bagel,13,8.14
2023-05-27,18:30,Bread,49,8.14
2023-05-27,18:30,Coffee,31,8.14
2023-05-27,18:30,Mushroom Quiche,34,8.14
2023-05-27,18:30,Soup,34,8.14
2023-05-27,18:30,Sausage Roll,38,8.14
2023-05-27,18:30,Chilled Juices,3,8.14
2023-05-27,18:30,Cheese Straw,4,8.14
2023-05-27,18:30,Spinach and Feta Roll,23,8.14
2023-05-28,06:30,Ham Quiche,37,6.6
2023-05-28,06:30,Ham and Cheese Croissant,26,6.6
2023-05-28,06:30,Smoked Salmon Roll,13,6.6
2023-05-28,06:30,Tea,23,6.6
2023-05-28,06:30,Cinnamon Bun,5,6.6
2023-05-28,06:30,Sweets,5,6.6
2023-05-28,06:30,Mini Avocado Sandwich,6,6.6
2023-05-28,06:30,Savouries,27,6.6
2023-05-28,06:30,Mini Salami Sandwich,3,6.6
2023-05-28,06:30,Salmon Bagel,6,6.6
2023-05-28,06:30,Bread,27,6.6
2023-05-28,06:30,Coffee,45,6.6
2023-05-28,06:30,Mushroom Quiche,47,6.6
2023-05-28,06:30,Soup,27,6.6
2023-05-28,06:30,Sausage Roll,41,6.6
2023-05-28,06:30,Chilled Juices,11,6.6
2023-05-28,06:30,Cheese Straw,18,6.6
2023-05-28,06:30,Spinach and Feta Roll,32,6.6
2023-05-28,09:30,Ham Quiche,34,10.86
2023-05-28,09:30,Ham and Cheese Croissant,37,10.86
2023-05-28,09:30,Smoked Salmon Roll,8,10.86
2023-05-28,09:30,Tea,48,10.86
2023-05-28,09:30,Cinnamon Bun,12,10.86
2023-05-28,09:30,Sweets,16,10.86
2023-05-28,09:30,Mini Avocado Sandwich,6,10.86
2023-05-28,09:30,Savouries,35,10.86
2023-05-28,09:30,Mini Salami Sandwich,12,10.86
2023-05-28,09:30,Salmon Bagel,13,10.86
2023-05-28,09:30,Bread,31,10.86
2023-05-28,09:30,Coffee,47,10.86
2023-05-28,09:30,Mushroom Quiche,34,10.86
2023-05-28,09:30,Soup,27,10.86
2023-05-28,09:30,Sausage Roll,30,10.86
2023-05-28,09:30,Chilled Juices,18,10.86
2023-05-28,09:30,Cheese Straw,11,10.86
2023-05-28,09:30,Spinach and Feta Roll,34,10.86
2023-05-28,12:30,Ham Quiche,32,6.4
2023-05-28,12:30,Ham and Cheese Croissant,42,6.4
2023-05-28,12:30,Smoked Salmon Roll,1,6.4
2023-05-28,12:30,Tea,36,6.4
2023-05-28,12:30,Cinnamon Bun,19,6.4
2023-05-28,12:30,Sweets,18,6.4
2023-05-28,12:30,Mini Avocado Sandwich,7,6.4
2023-05-28,12:30,Savouries,41,6.4
2023-05-28,12:30,Mini Salami Sandwich,17,6.4
2023-05-28,12:30,Salmon Bagel,13,6.4
2023-05-28,12:30,Bread,38,6.4
2023-05-28,12:30,Coffee,26,6.4
2023-05-28,12:30,Mushroom Quiche,20,6.4
2023-05-28,12:30,Soup,44,6.4
2023-05-28,12:30,Sausage Roll,29,6.4
2023-05-28,12:30,Chilled Juices,4,6.4
2023-05-28,12:30,Cheese Straw,2,6.4
2023-05-28,12:30,Spinach and Feta Roll,28,6.4
2023-05-28,15:30,Ham Quiche,40,8.03
2023-05-28,15:30,Ham and Cheese Croissant,48,8.03
2023-05-28,15:30,Smoked Salmon Roll,17,8.03
2023-05-28,15:30,Tea,33,8.03
2023-05-28,15:30,Cinnamon Bun,7,8.03
2023-05-28,15:30,Sweets,18,8.03
2023-05-28,15:30,Mini Avocado Sandwich,2,8.03
2023-05-28,15:30,Savouries,40,8.03
2023-05-28,15:30,Mini Salami Sandwich,19,8.03
2023-05-28,15:30,Salmon Bagel,4,8.03
2023-05-28,15:30,Bread,42,8.03
2023-05-28,15:30,Coffee,26,8.03
2023-05-28,15:30,Mushroom Quiche,38,8.03
2023-05-28,15:30,Soup,44,8.03
2023-05-28,15:30,Sausage Roll,43,8.03
2023-05-28,15:30,Chilled Juices,19,8.03
2023-05-28,15:30,Cheese Straw,1,8.03
2023-05-28,15:30,Spinach and Feta Roll,31,8.03
2023-05-28,18:30,Ham Quiche,24,10.32
2023-05-28,18:30,Ham and Cheese Croissant,36,10.32
2023-05-28,18:30,Smoked Salmon Roll,4,10.32
2023-05-28,18:30,Tea,20,10.32
2023-05-28,18:30,Cinnamon Bun,10,10.32
2023-05-28,18:30,Sweets,15,10.32
2023-05-28,18:30,Mini Avocado Sandwich,14,10.32
2023-05-28,18:30,Savouries,44,10.32
2023-05-28,18:30,Mini Salami Sandwich,7,10.32
2023-05-28,18:30,Salmon Bagel,10,10.32
2023-05-28,18:30,Bread,34,10.32
2023-05-28,18:30,Coffee,30,10.32
2023-05-28,18:30,Mushroom Quiche,32,10.32
2023-05-28,18:30,Soup,24,10.32
2023-05-28,18:30,Sausage Roll,38,10.32
2023-05-28,18:30,Chilled Juices,2,10.32
2023-05-28,18:30,Cheese Straw,7,10.32
2023-05-28,18:30,Spinach and Feta Roll,33,10.32
2023-05-29,06:30,Ham Quiche,20,6.85
2023-05-29,06:30,Ham and Cheese Croissant,25,6.85
2023-05-29,06:30,Smoked Salmon Roll,4,6.85
2023-05-29,06:30,Tea,43,6.85
2023-05-29,06:30,Cinnamon Bun,10,6.85
2023-05-29,06:30,Sweets,2,6.85
2023-05-29,06:30,Mini Avocado Sandwich,6,6.85
2023-05-29,06:30,Savouries,24,6.85
2023-05-29,06:30,Mini Salami Sandwich,8,6.85
2023-05-29,06:30,Salmon Bagel,3,6.85
2023-05-29,06:30,Bread,47,6.85
2023-05-29,06:30,Coffee,24,6.85
2023-05-29,06:30,Mushroom Quiche,40,6.85
2023-05-29,06:30,Soup,20,6.85
2023-05-29,06:30,Sausage Roll,45,6.85
2023-05-29,06:30,Chilled Juices,4,6.85
2023-05-29,06:30,Cheese Straw,3,6.85
2023-05-29,06:30,Spinach and Feta Roll,45,6.85
2023-05-29,09:30,Ham Quiche,39,6.45
2023-05-29,09:30,Ham and Cheese Croissant,32,6.45
2023-05-29,09:30,Smoked Salmon Roll,16,6.45
2023-05-29,09:30,Tea,25,6.45
2023-05-29,09:30,Cinnamon Bun,17,6.45
2023-05-29,09:30,Sweets,17,6.45
2023-05-29,09:30,Mini Avocado Sandwich,2,6.45
2023-05-29,09:30,Savouries,27,6.45
2023-05-29,09:30,Mini Salami Sandwich,18,6.45
2023-05-29,09:30,Salmon Bagel,4,6.45
2023-05-29,09:30,Bread,43,6.45
2023-05-29,09:30,Coffee,49,6.45
2023-05-29,09:30,Mushroom Quiche,36,6.45
2023-05-29,09:30,Soup,22,6.45
2023-05-29,09:30,Sausage Roll,45,6.45
2023-05-29,09:30,Chilled Juices,11,6.45
2023-05-29,09:30,Cheese Straw,19,6.45
2023-05-29,09:30,Spinach and Feta Roll,26,6.45
2023-05-29,12:30,Ham Quiche,31,3.81
2023-05-29,12:30,Ham and Cheese Croissant,48,3.81
2023-05-29,12:30,Smoked Salmon Roll,19,3.81
2023-05-29,12:30,Tea,42,3.81
2023-05-29,12:30,Cinnamon Bun,6,3.81
2023-05-29,12:30,Sweets,4,3.81
2023-05-29,12:30,Mini Avocado Sandwich,10,3.81
2023-05-29,12:30,Savouries,49,3.81
2023-05-29,12:30,Mini Salami Sandwich,3,3.81
2023-05-29,12:30,Salmon Bagel,3,3.81
2023-05-29,12:30,Bread,45,3.81
2023-05-29,12:30,Coffee,35,3.81
2023-05-29,12:30,Mushroom Quiche,40,3.81
2023-05-29,12:30,Soup,37,3.81
2023-05-29,12:30,Sausage Roll,42,3.81
2023-05-29,12:30,Chilled Juices,15,3.81
2023-05-29,12:30,Cheese Straw,2,3.81
2023-05-29,12:30,Spinach and Feta Roll,47,3.81
2023-05-29,15:30,Ham Quiche,37,7.22
2023-05-29,15:30,Ham and Cheese Croissant,40,7.22
2023-05-29,15:30,Smoked Salmon Roll,17,7.22
2023-05-29,15:30,Tea,20,7.22
2023-05-29,15:30,Cinnamon Bun,13,7.22
2023-05-29,15:30,Sweets,6,7.22
2023-05-29,15:30,Mini Avocado Sandwich,1,7.22
2023-05-29,15:30,Savouries,26,7.22
2023-05-29,15:30,Mini Salami Sandwich,7,7.22
2023-05-29,15:30,Salmon Bagel,11,7.22
2023-05-29,15:30,Bread,27,7.22
2023-05-29,15:30,Coffee,25,7.22
2023-05-29,15:30,Mushroom Quiche,20,7.22
2023-05-29,15:30,Soup,36,7.22
2023-05-29,15:30,Sausage Roll,28,7.22
2023-05-29,15:30,Chilled Juices,9,7.22
2023-05-29,15:30,Cheese Straw,6,7.22
2023-05-29,15:30,Spinach and Feta Roll,44,7.22
2023-05-29,18:30,Ham Quiche,30,2.69
2023-05-29,18:30,Ham and Cheese Croissant,20,2.69
2023-05-29,18:30,Smoked Salmon Roll,8,2.69
2023-05-29,18:30,Tea,38,2.69
2023-05-29,18:30,Cinnamon Bun,5,2.69
2023-05-29,18:30,Sweets,19,2.69
2023-05-29,18:30,Mini Avocado Sandwich,14,2.69
2023-05-29,18:30,Savouries,42,2.69
2023-05-29,18:30,Mini Salami Sandwich,17,2.69
2023-05-29,18:30,Salmon Bagel,1,2.69
2023-05-29,18:30,Bread,22,2.69
2023-05-29,18:30,Coffee,21,2.69
2023-05-29,18:30,Mushroom Quiche,37,2.69
2023-05-29,18:30,Soup,31,2.69
2023-05-29,18:30,Sausage Roll,28,2.69
2023-05-29,18:30,Chilled Juices,12,2.69
2023-05-29,18:30,Cheese Straw,11,2.69
2023-05-29,18:30,Spinach and Feta Roll,32,2.69
2023-05-30,06:30,Ham Quiche,29,9.86
2023-05-30,06:30,Ham and Cheese Croissant,33,9.86
2023-05-30,06:30,Smoked Salmon Roll,8,9.86
2023-05-30,06:30,Tea,20,9.86
2023-05-30,06:30,Cinnamon Bun,16,9.86
2023-05-30,06:30,Sweets,2,9.86
2023-05-30,06:30,Mini Avocado Sandwich,4,9.86
2023-05-30,06:30,Savouries,44,9.86
2023-05-30,06:30,Mini Salami Sandwich,15,9.86
2023-05-30,06:30,Salmon Bagel,3,9.86
2023-05-30,06:30,Bread,27,9.86
2023-05-30,06:30,Coffee,36,9.86
2023-05-30,06:30,Mushroom Quiche,25,9.86
2023-05-30,06:30,Soup,35,9.86
2023-05-30,06:30,Sausage Roll,36,9.86
2023-05-30,06:30,Chilled Juices,7,9.86
2023-05-30,06:30,Cheese Straw,6,9.86
2023-05-30,06:30,Spinach and Feta Roll,49,9.86
2023-05-30,09:30,Ham Quiche,21,6.37
2023-05-30,09:30,Ham and Cheese Croissant,25,6.37
2023-05-30,09:30,Smoked Salmon Roll,13,6.37
2023-05-30,09:30,Tea,20,6.37
2023-05-30,09:30,Cinnamon Bun,19,6.37
2023-05-30,09:30,Sweets,9,6.37
2023-05-30,09:30,Mini Avocado Sandwich,17,6.37
2023-05-30,09:30,Savouries,20,6.37
2023-05-30,09:30,Mini Salami Sandwich,5,6.37
2023-05-30,09:30,Salmon Bagel,12,6.37
2023-05-30,09:30,Bread,42,6.37
2023-05-30,09:30,Coffee,25,6.37
2023-05-30,09:30,Mushroom Quiche,34,6.37
2023-05-30,09:30,Soup,22,6.37
2023-05-30,09:30,Sausage Roll,41,6.37
2023-05-30,09:30,Chilled Juices,11,6.37
2023-05-30,09:30,Cheese Straw,5,6.37
2023-05-30,09:30,Spinach and Feta Roll,48,6.37
2023-05-30,12:30,Ham Quiche,24,9.6
2023-05-30,12:30,Ham and Cheese Croissant,42,9.6
2023-05-30,12:30,Smoked Salmon Roll,2,9.6
2023-05-30,12:30,Tea,29,9.6
2023-05-30,12:30,Cinnamon Bun,13,9.6
2023-05-30,12:30,Sweets,8,9.6
2023-05-30,12:30,Mini Avocado Sandwich,18,9.6
2023-05-30,12:30,Savouries,49,9.6
2023-05-30,12:30,Mini Salami Sandwich,5,9.6
2023-05-30,12:30,Salmon Bagel,5,9.6
2023-05-30,12:30,Bread,35,9.6
2023-05-30,12:30,Coffee,45,9.6
2023-05-30,12:30,Mushroom Quiche,42,9.6
2023-05-30,12:30,Soup,49,9.6
2023-05-30,12:30,Sausage Roll,20,9.6
2023-05-30,12:30,Chilled Juices,16,9.6
2023-05-30,12:30,Cheese Straw,7,9.6
2023-05-30,12:30,Spinach and Feta Roll,27,9.6
2023-05-30,15:30,Ham Quiche,29,7.39
2023-05-30,15:30,Ham and Cheese Croissant,34,7.39
2023-05-30,15:30,Smoked Salmon Roll,7,7.39
2023-05-30,15:30,Tea,41,7.39
2023-05-30,15:30,Cinnamon Bun,9,7.39
2023-05-30,15:30,Sweets,9,7.39
2023-05-30,15:30,Mini Avocado Sandwich,17,7.39
2023-05-30,15:30,Savouries,39,7.39
2023-05-30,15:30,Mini Salami Sandwich,12,7.39
2023-05-30,15:30,Salmon Bagel,16,7.39
2023-05-30,15:30,Bread,27,7.39
2023-05-30,15:30,Coffee,43,7.39
2023-05-30,15:30,Mushroom Quiche,44,7.39
2023-05-30,15:30,Soup,36,7.39
2023-05-30,15:30,Sausage Roll,39,7.39
2023-05-30,15:30,Chilled Juices,18,7.39
2023-05-30,15:30,Cheese Straw,12,7.39
2023-05-30,15:30,Spinach and Feta Roll,27,7.39
2023-05-30,18:30,Ham Quiche,23,7.0
2023-05-30,18:30,Ham and Cheese Croissant,43,7.0
2023-05-30,18:30,Smoked Salmon Roll,4,7.0
2023-05-30,18:30,Tea,22,7.0
2023-05-30,18:30,Cinnamon Bun,19,7.0
2023-05-30,18:30,Sweets,11,7.0
2023-05-30,18:30,Mini Avocado Sandwich,19,7.0
2023-05-30,18:30,Savouries,21,7.0
2023-05-30,18:30,Mini Salami Sandwich,7,7.0
2023-05-30,18:30,Salmon Bagel,1,7.0
2023-05-30,18:30,Bread,34,7.0
2023-05-30,18:30,Coffee,37,7.0
2023-05-30,18:30,Mushroom Quiche,29,7.0
2023-05-30,18:30,Soup,45,7.0
2023-05-30,18:30,Sausage Roll,24,7.0
2023-05-30,18:30,Chilled Juices,3,7.0
2023-05-30,18:30,Cheese Straw,16,7.0
2023-05-30,18:30,Spinach and Feta Roll,36,7.0
2023-05-31,06:30,Ham Quiche,23,13.24
2023-05-31,06:30,Ham and Cheese Croissant,27,13.24
2023-05-31,06:30,Smoked Salmon Roll,19,13.24
2023-05-31,06:30,Tea,34,13.24
2023-05-31,06:30,Cinnamon Bun,8,13.24
2023-05-31,06:30,Sweets,13,13.24
2023-05-31,06:30,Mini Avocado Sandwich,16,13.24
2023-05-31,06:30,Savouries,36,13.24
2023-05-31,06:30,Mini Salami Sandwich,11,13.24
2023-05-31,06:30,Salmon Bagel,12,13.24
2023-05-31,06:30,Bread,39,13.24
2023-05-31,06:30,Coffee,43,13.24
2023-05-31,06:30,Mushroom Quiche,38,13.24
2023-05-31,06:30,Soup,21,13.24
2023-05-31,06:30,Sausage Roll,42,13.24
2023-05-31,06:30,Chilled Juices,3,13.24
2023-05-31,06:30,Cheese Straw,6,13.24
2023-05-31,06:30,Spinach and Feta Roll,27,13.24
2023-05-31,09:30,Ham Quiche,34,8.9
2023-05-31,09:30,Ham and Cheese Croissant,47,8.9
2023-05-31,09:30,Smoked Salmon Roll,6,8.9
2023-05-31,09:30,Tea,47,8.9
2023-05-31,09:30,Cinnamon Bun,5,8.9
2023-05-31,09:30,Sweets,4,8.9
2023-05-31,09:30,Mini Avocado Sandwich,19,8.9
2023-05-31,09:30,Savouries,38,8.9
2023-05-31,09:30,Mini Salami Sandwich,2,8.9
2023-05-31,09:30,Salmon Bagel,7,8.9
2023-05-31,09:30,Bread,24,8.9
2023-05-31,09:30,Coffee,28,8.9
2023-05-31,09:30,Mushroom Quiche,49,8.9
2023-05-31,09:30,Soup,48,8.9
2023-05-31,09:30,Sausage Roll,49,8.9
2023-05-31,09:30,Chilled Juices,6,8.9
2023-05-31,09:30,Cheese Straw,5,8.9
2023-05-31,09:30,Spinach and Feta Roll,21,8.9
2023-05-31,12:30,Ham Quiche,43,13.36
2023-05-31,12:30,Ham and Cheese Croissant,44,13.36
2023-05-31,12:30,Smoked Salmon Roll,16,13.36
2023-05-31,12:30,Tea,32,13.36
2023-05-31,12:30,Cinnamon Bun,4,13.36
2023-05-31,12:30,Sweets,19,13.36
2023-05-31,12:30,Mini Avocado Sandwich,8,13.36
2023-05-31,12:30,Savouries,30,13.36
2023-05-31,12:30,Mini Salami Sandwich,10,13.36
2023-05-31,12:30,Salmon Bagel,7,13.36
2023-05-31,12:30,Bread,49,13.36
2023-05-31,12:30,Coffee,39,13.36
2023-05-31,12:30,Mushroom Quiche,26,13.36
2023-05-31,12:30,Soup,29,13.36
2023-05-31,12:30,Sausage Roll,43,13.36
2023-05-31,12:30,Chilled Juices,3,13.36
2023-05-31,12:30,Cheese Straw,14,13.36
2023-05-31,12:30,Spinach and Feta Roll,31,13.36
2023-05-31,15:30,Ham Quiche,39,8.8
2023-05-31,15:30,Ham and Cheese Croissant,24,8.8
2023-05-31,15:30,Smoked Salmon Roll,16,8.8
2023-05-31,15:30,Tea,48,8.8
2023-05-31,15:30,Cinnamon Bun,14,8.8
2023-05-31,15:30,Sweets,12,8.8
2023-05-31,15:30,Mini Avocado Sandwich,19,8.8
2023-05-31,15:30,Savouries,30,8.8
2023-05-31,15:30,Mini Salami Sandwich,7,8.8
2023-05-31,15:30,Salmon Bagel,12,8.8
2023-05-31,15:30,Bread,38,8.8
2023-05-31,15:30,Coffee,33,8.8
2023-05-31,15:30,Mushroom Quiche,20,8.8
2023-05-31,15:30,Soup,25,8.8
2023-05-31,15:30,Sausage Roll,46,8.8
2023-05-31,15:30,Chilled Juices,12,8.8
2023-05-31,15:30,Cheese Straw,2,8.8
2023-05-31,15:30,Spinach and Feta Roll,28,8.8
2023-05-31,18:30,Ham Quiche,37,9.55
2023-05-31,18:30,Ham and Cheese Croissant,29,9.55
2023-05-31,18:30,Smoked Salmon Roll,3,9.55
2023-05-31,18:30,Tea,41,9.55
2023-05-31,18:30,Cinnamon Bun,3,9.55
2023-05-31,18:30,Sweets,8,9.55
2023-05-31,18:30,Mini Avocado Sandwich,3,9.55
2023-05-31,18:30,Savouries,36,9.55
2023-05-31,18:30,Mini Salami Sandwich,6,9.55
2023-05-31,18:30,Salmon Bagel,1,9.55
2023-05-31,18:30,Bread,21,9.55
2023-05-31,18:30,Coffee,32,9.55
2023-05-31,18:30,Mushroom Quiche,40,9.55
2023-05-31,18:30,Soup,39,9.55
2023-05-31,18:30,Sausage Roll,39,9.55
2023-05-31,18:30,Chilled Juices,7,9.55
2023-05-31,18:30,Cheese Straw,8,9.55
2023-05-31,18:30,Spinach and Feta Roll,29,9.55
2023-06-01,06:30,Ham Quiche,47,13.32
2023-06-01,06:30,Ham and Cheese Croissant,36,13.32
2023-06-01,06:30,Smoked Salmon Roll,16,13.32
2023-06-01,06:30,Tea,37,13.32
2023-06-01,06:30,Cinnamon Bun,10,13.32
2023-06-01,06:30,Sweets,19,13.32
2023-06-01,06:30,Mini Avocado Sandwich,7,13.32
2023-06-01,06:30,Savouries,33,13.32
2023-06-01,06:30,Mini Salami Sandwich,4,13.32
2023-06-01,06:30,Salmon Bagel,9,13.32
2023-06-01,06:30,Bread,30,13.32
2023-06-01,06:30,Coffee,40,13.32
2023-06-01,06:30,Mushroom Quiche,25,13.32
2023-06-01,06:30,Soup,39,13.32
2023-06-01,06:30,Sausage Roll,29,13.32
2023-06-01,06:30,Chilled Juices,6,13.32
2023-06-01,06:30,Cheese Straw,1,13.32
2023-06-01,06:30,Spinach and Feta Roll,46,13.32
2023-06-01,09:30,Ham Quiche,20,11.1
2023-06-01,09:30,Ham and Cheese Croissant,32,11.1
2023-06-01,09:30,Smoked Salmon Roll,10,11.1
2023-06-01,09:30,Tea,26,11.1
2023-06-01,09:30,Cinnamon Bun,8,11.1
2023-06-01,09:30,Sweets,10,11.1
2023-06-01,09:30,Mini Avocado Sandwich,13,11.1
2023-06-01,09:30,Savouries,49,11.1
2023-06-01,09:30,Mini Salami Sandwich,11,11.1
2023-06-01,09:30,Salmon Bagel,8,11.1
2023-06-01,09:30,Bread,49,11.1
2023-06-01,09:30,Coffee,43,11.1
2023-06-01,09:30,Mushroom Quiche,27,11.1
2023-06-01,09:30,Soup,36,11.1
2023-06-01,09:30,Sausage Roll,24,11.1
2023-06-01,09:30,Chilled Juices,3,11.1
2023-06-01,09:30,Cheese Straw,4,11.1
2023-06-01,09:30,Spinach and Feta Roll,44,11.1
2023-06-01,12:30,Ham Quiche,38,11.99
2023-06-01,12:30,Ham and Cheese Croissant,27,11.99
2023-06-01,12:30,Smoked Salmon Roll,14,11.99
2023-06-01,12:30,Tea,47,11.99
2023-06-01,12:30,Cinnamon Bun,16,11.99
2023-06-01,12:30,Sweets,1,11.99
2023-06-01,12:30,Mini Avocado Sandwich,11,11.99
2023-06-01,12:30,Savouries,35,11.99
2023-06-01,12:30,Mini Salami Sandwich,9,11.99
2023-06-01,12:30,Salmon Bagel,2,11.99
2023-06-01,12:30,Bread,27,11.99
2023-06-01,12:30,Coffee,26,11.99
2023-06-01,12:30,Mushroom Quiche,39,11.99
2023-06-01,12:30,Soup,26,11.99
2023-06-01,12:30,Sausage Roll,35,11.99
2023-06-01,12:30,Chilled Juices,13,11.99
2023-06-01,12:30,Cheese Straw,12,11.99
2023-06-01,12:30,Spinach and Feta Roll,44,11.99
2023-06-01,15:30,Ham Quiche,40,13.17
2023-06-01,15:30,Ham and Cheese Croissant,46,13.17
2023-06-01,15:30,Smoked Salmon Roll,16,13.17
2023-06-01,15:30,Tea,21,13.17
2023-06-01,15:30,Cinnamon Bun,18,13.17
2023-06-01,15:30,Sweets,7,13.17
2023-06-01,15:30,Mini Avocado Sandwich,14,13.17
2023-06-01,15:30,Savouries,26,13.17
2023-06-01,15:30,Mini Salami Sandwich,10,13.17
2023-06-01,15:30,Salmon Bagel,6,13.17
2023-06-01,15:30,Bread,24,13.17
2023-06-01,15:30,Coffee,38,13.17
2023-06-01,15:30,Mushroom Quiche,33,13.17
2023-06-01,15:30,Soup,33,13.17
2023-06-01,15:30,Sausage Roll,41,13.17
2023-06-01,15:30,Chilled Juices,14,13.17
2023-06-01,15:30,Cheese Straw,9,13.17
2023-06-01,15:30,Spinach and Feta Roll,28,13.17
2023-06-01,18:30,Ham Quiche,10,16.02
2023-06-01,18:30,Ham and Cheese Croissant,15,16.02
2023-06-01,18:30,Smoked Salmon Roll,36,16.02
2023-06-01,18:30,Tea,9,16.02
2023-06-01,18:30,Cinnamon Bun,29,16.02
2023-06-01,18:30,Sweets,48,16.02
2023-06-01,18:30,Mini Avocado Sandwich,29,16.02
2023-06-01,18:30,Savouries,9,16.02
2023-06-01,18:30,Mini Salami Sandwich,28,16.02
2023-06-01,18:30,Salmon Bagel,20,16.02
2023-06-01,18:30,Bread,3,16.02
2023-06-01,18:30,Coffee,18,16.02
2023-06-01,18:30,Mushroom Quiche,1,16.02
2023-06-01,18:30,Soup,1,16.02
2023-06-01,18:30,Sausage Roll,8,16.02
2023-06-01,18:30,Chilled Juices,33,16.02
2023-06-01,18:30,Cheese Straw,21,16.02
2023-06-01,18:30,Spinach and Feta Roll,3,16.02
2023-06-02,06:30,Ham Quiche,13,25.82
2023-06-02,06:30,Ham and Cheese Croissant,8,25.82
2023-06-02,06:30,Smoked Salmon Roll,26,25.82
2023-06-02,06:30,Tea,18,25.82
2023-06-02,06:30,Cinnamon Bun,26,25.82
2023-06-02,06:30,Sweets,44,25.82
2023-06-02,06:30,Mini Avocado Sandwich,48,25.82
2023-06-02,06:30,Savouries,17,25.82
2023-06-02,06:30,Mini Salami Sandwich,45,25.82
2023-06-02,06:30,Salmon Bagel,49,25.82
2023-06-02,06:30,Bread,12,25.82
2023-06-02,06:30,Coffee,6,25.82
2023-06-02,06:30,Mushroom Quiche,18,25.82
2023-06-02,06:30,Soup,11,25.82
2023-06-02,06:30,Sausage Roll,19,25.82
2023-06-02,06:30,Chilled Juices,23,25.82
2023-06-02,06:30,Cheese Straw,23,25.82
2023-06-02,06:30,Spinach and Feta Roll,10,25.82
2023-06-02,09:30,Ham Quiche,18,21.2
2023-06-02,09:30,Ham and Cheese Croissant,5,21.2
2023-06-02,09:30,Smoked Salmon Roll,46,21.2
2023-06-02,09:30,Tea,5,21.2
2023-06-02,09:30,Cinnamon Bun,36,21.2
2023-06-02,09:30,Sweets,42,21.2
2023-06-02,09:30,Mini Avocado Sandwich,40,21.2
2023-06-02,09:30,Savouries,4,21.2
2023-06-02,09:30,Mini Salami Sandwich,39,21.2
2023-06-02,09:30,Salmon Bagel,43,21.2
2023-06-02,09:30,Bread,10,21.2
2023-06-02,09:30,Coffee,16,21.2
2023-06-02,09:30,Mushroom Quiche,8,21.2
2023-06-02,09:30,Soup,6,21.2
2023-06-02,09:30,Sausage Roll,14,21.2
2023-06-02,09:30,Chilled Juices,40,21.2
2023-06-02,09:30,Cheese Straw,25,21.2
2023-06-02,09:30,Spinach and Feta Roll,7,21.2
