Date,Time,Food,Sales,Temperature
2023-05-31,09:30,Bread,44,8.90
2023-05-31,09:30,Coffee,16,8.90
2023-05-31,09:30,Mushroom Quiche,49,8.90
2023-05-31,09:30,Soup,12,8.90
2023-05-31,09:30,Sausage Roll,16,8.90
2023-05-31,09:30,Chilled Juices,11,8.90
2023-05-31,09:30,Cheese Straw,7,8.90
2023-05-31,09:30,Spinach and Feta Roll,24,8.90
2023-05-31,12:30,Ham Quiche,28,13.36
2023-05-31,12:30,Ham and Cheese Croissant,45,13.36
2023-05-31,12:30,Smoked Salmon Roll,4,13.36
2023-05-31,12:30,Tea,40,13.36
2023-05-31,12:30,Cinnamon Bun,16,13.36
2023-05-31,12:30,Sweets,13,13.36
2023-05-31,12:30,Mini Avocado Sandwich,5,13.36
2023-05-31,12:30,Savouries,14,13.36
2023-05-31,12:30,Mini Salami Sandwich,12,13.36
2023-05-31,12:30,Salmon Bagel,7,13.36
2023-05-31,12:30,Bread,28,13.36
2023-05-31,12:30,Coffee,22,13.36
2023-05-31,12:30,Mushroom Quiche,26,13.36
2023-05-31,12:30,Soup,10,13.36
2023-05-31,12:30,Sausage Roll,36,13.36
2023-05-31,12:30,Chilled Juices,10,13.36
2023-05-31,12:30,Cheese Straw,8,13.36
2023-05-31,12:30,Spinach and Feta Roll,41,13.36
2023-05-31,15:30,Ham Quiche,11,8.80
2023-05-31,15:30,Ham and Cheese Croissant,46,8.80
2023-05-31,15:30,Smoked Salmon Roll,15,8.80
2023-05-31,15:30,Tea,13,8.80
2023-05-31,15:30,Cinnamon Bun,6,8.80
2023-05-31,15:30,Sweets,1,8.80
2023-05-31,15:30,Mini Avocado Sandwich,5,8.80
2023-05-31,15:30,Savouries,27,8.80
2023-05-31,15:30,Mini Salami Sandwich,5,8.80
2023-05-31,15:30,Salmon Bagel,13,8.80
2023-05-31,15:30,Bread,28,8.80
2023-05-31,15:30,Coffee,20,8.80
2023-05-31,15:30,Mushroom Quiche,14,8.80
2023-05-31,15:30,Soup,25,8.80
2023-05-31,15:30,Sausage Roll,49,8.80
2023-05-31,15:30,Chilled Juices,11,8.80
2023-05-31,15:30,Cheese Straw,17,8.80
2023-05-31,15:30,Spinach and Feta Roll,17,8.80
2023-05-31,18:30,Ham Quiche,21,9.55
2023-05-31,18:30,Ham and Cheese Croissant,35,9.55
2023-05-31,18:30,Smoked Salmon Roll,9,9.55
2023-05-31,18:30,Tea,41,9.55
2023-05-31,18:30,Cinnamon Bun,9,9.55
2023-05-31,18:30,Sweets,8,9.55
2023-05-31,18:30,Mini Avocado Sandwich,19,9.55
2023-05-31,18:30,Savouries,23,9.55
2023-05-31,18:30,Mini Salami Sandwich,16,9.55
2023-05-31,18:30,Salmon Bagel,13,9.55
2023-05-31,18:30,Bread,20,9.55
2023-05-31,18:30,Coffee,13,9.55
2023-05-31,18:30,Mushroom Quiche,35,9.55
2023-05-31,18:30,Soup,25,9.55
2023-05-31,18:30,Sausage Roll,24,9.55
2023-05-31,18:30,Chilled Juices,13,9.55
2023-05-31,18:30,Cheese Straw,4,9.55
2023-05-31,18:30,Spinach and Feta Roll,14,9.55
2023-06-01,06:30,Ham Quiche,28,13.32
2023-06-01,06:30,Ham and Cheese Croissant,29,13.32
2023-06-01,06:30,Smoked Salmon Roll,2,13.32
2023-06-01,06:30,Tea,26,13.32
2023-06-01,06:30,Cinnamon Bun,13,13.32
2023-06-01,06:30,Sweets,13,13.32
2023-06-01,06:30,Mini Avocado Sandwich,9,13.32
2023-06-01,06:30,Savouries,41,13.32
2023-06-01,06:30,Mini Salami Sandwich,9,13.32
2023-06-01,06:30,Salmon Bagel,16,13.32
2023-06-01,06:30,Bread,24,13.32
2023-06-01,06:30,Coffee,49,13.32
2023-06-01,06:30,Mushroom Quiche,30,13.32
2023-06-01,06:30,Soup,29,13.32
2023-06-01,06:30,Sausage Roll,10,13.32
2023-06-01,06:30,Chilled Juices,8,13.32
2023-06-01,06:30,Cheese Straw,5,13.32
2023-06-01,06:30,Spinach and Feta Roll,12,13.32
2023-06-01,09:30,Ham Quiche,24,11.10
2023-06-01,09:30,Ham and Cheese Croissant,42,11.10
2023-06-01,09:30,Smoked Salmon Roll,3,11.10
2023-06-01,09:30,Tea,32,11.10
2023-06-01,09:30,Cinnamon Bun,15,11.10
2023-06-01,09:30,Sweets,8,11.10
2023-06-01,09:30,Mini Avocado Sandwich,4,11.10
2023-06-01,09:30,Savouries,47,11.10
2023-06-01,09:30,Mini Salami Sandwich,5,11.10
2023-06-01,09:30,Salmon Bagel,10,11.10
2023-06-01,09:30,Bread,38,11.10
2023-06-01,09:30,Coffee,34,11.10
2023-06-01,09:30,Mushroom Quiche,13,11.10
2023-06-01,09:30,Soup,20,11.10
2023-06-01,09:30,Sausage Roll,31,11.10
2023-06-01,09:30,Chilled Juices,2,11.10
2023-06-01,09:30,Cheese Straw,12,11.10
2023-06-01,09:30,Spinach and Feta Roll,24,11.10
2023-06-01,12:30,Ham Quiche,43,11.99
2023-06-01,12:30,Ham and Cheese Croissant,21,11.99
2023-06-01,12:30,Smoked Salmon Roll,10,11.99
2023-06-01,12:30,Tea,35,11.99
2023-06-01,12:30,Cinnamon Bun,7,11.99
2023-06-01,12:30,Sweets,13,11.99
2023-06-01,12:30,Mini Avocado Sandwich,12,11.99
2023-06-01,12:30,Savouries,18,11.99
2023-06-01,12:30,Mini Salami Sandwich,16,11.99
2023-06-01,12:30,Salmon Bagel,15,11.99
2023-06-01,12:30,Bread,45,11.99
2023-06-01,12:30,Coffee,19,11.99
2023-06-01,12:30,Mushroom Quiche,41,11.99
2023-06-01,12:30,Soup,38,11.99
2023-06-01,12:30,Sausage Roll,46,11.99
2023-06-01,12:30,Chilled Juices,19,11.99
2023-06-01,12:30,Cheese Straw,11,11.99
2023-06-01,12:30,Spinach and Feta Roll,33,11.99
2023-06-01,15:30,Ham Quiche,10,13.17
2023-06-01,15:30,Ham and Cheese Croissant,28,13.17
2023-06-01,15:30,Smoked Salmon Roll,13,13.17
2023-06-01,15:30,Tea,47,13.17
2023-06-01,15:30,Cinnamon Bun,15,13.17
2023-06-01,15:30,Sweets,3,13.17
2023-06-01,15:30,Mini Avocado Sandwich,2,13.17
2023-06-01,15:30,Savouries,19,13.17
2023-06-01,15:30,Mini Salami Sandwich,14,13.17
2023-06-01,15:30,Salmon Bagel,1,13.17
2023-06-01,15:30,Bread,31,13.17
2023-06-01,15:30,Coffee,38,13.17
2023-06-01,15:30,Mushroom Quiche,18,13.17
2023-06-01,15:30,Soup,27,13.17
2023-06-01,15:30,Sausage Roll,19,13.17
2023-06-01,15:30,Chilled Juices,11,13.17
2023-06-01,15:30,Cheese Straw,16,13.17
2023-06-01,15:30,Spinach and Feta Roll,17,13.17
2023-06-01,18:30,Ham Quiche,15,16.02
2023-06-01,18:30,Ham and Cheese Croissant,8,16.02
2023-06-01,18:30,Smoked Salmon Roll,18,16.02
2023-06-01,18:30,Tea,6,16.02
2023-06-01,18:30,Cinnamon Bun,42,16.02
2023-06-01,18:30,Sweets,17,16.02
2023-06-01,18:30,Mini Avocado Sandwich,47,16.02
2023-06-01,18:30,Savouries,1,16.02
2023-06-01,18:30,Mini Salami Sandwich,36,16.02
2023-06-01,18:30,Salmon Bagel,25,16.02
2023-06-01,18:30,Bread,19,16.02
2023-06-01,18:30,Coffee,1,16.02
2023-06-01,18:30,Mushroom Quiche,1,16.02
2023-06-01,18:30,Soup,9,16.02
2023-06-01,18:30,Sausage Roll,14,16.02
2023-06-01,18:30,Chilled Juices,10,16.02
2023-06-01,18:30,Cheese Straw,13,16.02
2023-06-01,18:30,Spinach and Feta Roll,2,16.02
2023-06-02,06:30,Ham Quiche,12,25.82
2023-06-02,06:30,Ham and Cheese Croissant,17,25.82
2023-06-02,06:30,Smoked Salmon Roll,13,25.82
2023-06-02,06:30,Tea,19,25.82
2023-06-02,06:30,Cinnamon Bun,41,25.82
2023-06-02,06:30,Sweets,41,25.82
2023-06-02,06:30,Mini Avocado Sandwich,40,25.82
2023-06-02,06:30,Savouries,9,25.82
2023-06-02,06:30,Mini Salami Sandwich,38,25.82
2023-06-02,06:30,Salmon Bagel,14,25.82
2023-06-02,06:30,Bread,5,25.82
2023-06-02,06:30,Coffee,3,25.82
2023-06-02,06:30,Mushroom Quiche,14,25.82
2023-06-02,06:30,Soup,8,25.82
2023-06-02,06:30,Sausage Roll,11,25.82
2023-06-02,06:30,Chilled Juices,10,25.82
2023-06-02,06:30,Cheese Straw,26,25.82
2023-06-02,06:30,Spinach and Feta Roll,2,25.82
2023-06-02,09:30,Ham Quiche,17,21.20
2023-06-02,09:30,Ham and Cheese Croissant,1,21.20
2023-06-02,09:30,Smoked Salmon Roll,22,21.20
2023-06-02,09:30,Tea,4,21.20
2023-06-02,09:30,Cinnamon Bun,37,21.20
2023-06-02,09:30,Sweets,39,21.20
2023-06-02,09:30,Mini Avocado Sandwich,45,21.20
2023-06-02,09:30,Savouries,16,21.20
2023-06-02,09:30,Mini Salami Sandwich,44,21.20
2023-06-02,09:30,Salmon Bagel,39,21.20
2023-06-02,09:30,Bread,4,21.20
2023-06-02,09:30,Coffee,10,21.20
2023-06-02,09:30,Mushroom Quiche,19,21.20
2023-06-02,09:30,Soup,2,21.20
2023-06-02,09:30,Sausage Roll,6,21.20
2023-06-02,09:30,Chilled Juices,22,21.20
2023-06-02,09:30,Cheese Straw,15,21.20
2023-06-02,09:30,Spinach and Feta Roll,12,21.20
2023-06-02,12:30,Ham Quiche,11,25.57
2023-06-02,12:30,Ham and Cheese Croissant,2,25.57
2023-06-02,12:30,Smoked Salmon Roll,42,25.57
2023-06-02,12:30,Tea,16,25.57
2023-06-02,12:30,Cinnamon Bun,41,25.57
2023-06-02,12:30,Sweets,13,25.57
2023-06-02,12:30,Mini Avocado Sandwich,24,25.57
2023-06-02,12:30,Savouries,4,25.57
2023-06-02,12:30,Mini Salami Sandwich,35,25.57
2023-06-02,12:30,Salmon Bagel,44,25.57
2023-06-02,12:30,Bread,18,25.57
2023-06-02,12:30,Coffee,10,25.57
2023-06-02,12:30,Mushroom Quiche,17,25.57
2023-06-02,12:30,Soup,11,25.57
2023-06-02,12:30,Sausage Roll,3,25.57
2023-06-02,12:30,Chilled Juices,41,25.57
2023-06-02,12:30,Cheese Straw,39,25.57
2023-06-02,12:30,Spinach and Feta Roll,9,25.57
2023-06-02,15:30,Ham Quiche,10,20.54
2023-06-02,15:30,Ham and Cheese Croissant,12,20.54
2023-06-02,15:30,Smoked Salmon Roll,41,20.54
2023-06-02,15:30,Tea,5,20.54
2023-06-02,15:30,Cinnamon Bun,32,20.54
2023-06-02,15:30,Sweets,36,20.54
2023-06-02,15:30,Mini Avocado Sandwich,47,20.54
2023-06-02,15:30,Savouries,10,20.54
2023-06-02,15:30,Mini Salami Sandwich,47,20.54
2023-06-02,15:30,Salmon Bagel,28,20.54
2023-06-02,15:30,Bread,11,20.54
2023-06-02,15:30,Coffee,2,20.54
2023-06-02,15:30,Mushroom Quiche,2,20.54
2023-06-02,15:30,Soup,19,20.54
2023-06-02,15:30,Sausage Roll,9,20.54
2023-06-02,15:30,Chilled Juices,26,20.54
2023-06-02,15:30,Cheese Straw,41,20.54
2023-06-02,15:30,Spinach and Feta Roll,5,20.54
2023-06-02,18:30,Ham Quiche,10,21.96
2023-06-02,18:30,Ham and Cheese Croissant,19,21.96
2023-06-02,18:30,Smoked Salmon Roll,15,21.96
2023-06-02,18:30,Tea,16,21.96
2023-06-02,18:30,Cinnamon Bun,39,21.96
2023-06-02,18:30,Sweets,17,21.96
2023-06-02,18:30,Mini Avocado Sandwich,11,21.96
2023-06-02,18:30,Savouries,15,21.96
2023-06-02,18:30,Mini Salami Sandwich,29,21.96
2023-06-02,18:30,Salmon Bagel,28,21.96
2023-06-02,18:30,Bread,7,21.96
2023-06-02,18:30,Coffee,11,21.96
2023-06-02,18:30,Mushroom Quiche,17,21.96
2023-06-02,18:30,Soup,6,21.96
2023-06-02,18:30,Sausage Roll,19,21.96
2023-06-02,18:30,Chilled Juices,38,21.96
2023-06-02,18:30,Cheese Straw,14,21.96
2023-06-02,18:30,Spinach and Feta Roll,14,21.96
2023-06-03,06:30,Ham Quiche,5,21.52
2023-06-03,06:30,Ham and Cheese Croissant,4,21.52
2023-06-03,06:30,Smoked Salmon Roll,21,21.52
2023-06-03,06:30,Tea,18,21.52
2023-06-03,06:30,Cinnamon Bun,47,21.52
2023-06-03,06:30,Sweets,23,21.52
2023-06-03,06:30,Mini Avocado Sandwich,34,21.52
2023-06-03,06:30,Savouries,15,21.52
2023-06-03,06:30,Mini Salami Sandwich,15,21.52
2023-06-03,06:30,Salmon Bagel,30,21.52
2023-06-03,06:30,Bread,14,21.52
2023-06-03,06:30,Coffee,12,21.52
2023-06-03,06:30,Mushroom Quiche,6,21.52
2023-06-03,06:30,Soup,8,21.52
2023-06-03,06:30,Sausage Roll,4,21.52
2023-06-03,06:30,Chilled Juices,12,21.52
2023-06-03,06:30,Cheese Straw,25,21.52
2023-06-03,06:30,Spinach and Feta Roll,1,21.52
2023-06-03,09:30,Ham Quiche,16,19.66
2023-06-03,09:30,Ham and Cheese Croissant,18,19.66
2023-06-03,09:30,Smoked Salmon Roll,18,19.66
2023-06-03,09:30,Tea,5,19.66
2023-06-03,09:30,Cinnamon Bun,40,19.66
2023-06-03,09:30,Sweets,38,19.66
2023-06-03,09:30,Mini Avocado Sandwich,11,19.66
2023-06-03,09:30,Savouries,14,19.66
2023-06-03,09:30,Mini Salami Sandwich,13,19.66
2023-06-03,09:30,Salmon Bagel,43,19.66
2023-06-03,09:30,Bread,4,19.66
2023-06-03,09:30,Coffee,7,19.66
2023-06-03,09:30,Mushroom Quiche,13,19.66
2023-06-03,09:30,Soup,5,19.66
2023-06-03,09:30,Sausage Roll,3,19.66
2023-06-03,09:30,Chilled Juices,39,19.66
2023-06-03,09:30,Cheese Straw,21,19.66
2023-06-03,09:30,Spinach and Feta Roll,13,19.66
2023-06-03,12:30,Ham Quiche,2,23.46
2023-06-03,12:30,Ham and Cheese Croissant,19,23.46
2023-06-03,12:30,Smoked Salmon Roll,48,23.46
2023-06-03,12:30,Tea,5,23.46
2023-06-03,12:30,Cinnamon Bun,38,23.46
2023-06-03,12:30,Sweets,35,23.46
2023-06-03,12:30,Mini Avocado Sandwich,46,23.46
2023-06-03,12:30,Savouries,5,23.46
2023-06-03,12:30,Mini Salami Sandwich,12,23.46
2023-06-03,12:30,Salmon Bagel,24,23.46
2023-06-03,12:30,Bread,2,23.46
2023-06-03,12:30,Coffee,7,23.46
2023-06-03,12:30,Mushroom Quiche,1,23.46
2023-06-03,12:30,Soup,13,23.46
2023-06-03,12:30,Sausage Roll,4,23.46
2023-06-03,12:30,Chilled Juices,19,23.46
2023-06-03,12:30,Cheese Straw,42,23.46
2023-06-03,12:30,Spinach and Feta Roll,6,23.46
2023-06-03,15:30,Ham Quiche,6,22.83
2023-06-03,15:30,Ham and Cheese Croissant,1,22.83
2023-06-03,15:30,Smoked Salmon Roll,16,22.83
2023-06-03,15:30,Tea,13,22.83
2023-06-03,15:30,Cinnamon Bun,40,22.83
2023-06-03,15:30,Sweets,46,22.83
2023-06-03,15:30,Mini Avocado Sandwich,33,22.83
2023-06-03,15:30,Savouries,11,22.83
2023-06-03,15:30,Mini Salami Sandwich,38,22.83
2023-06-03,15:30,Salmon Bagel,34,22.83
2023-06-03,15:30,Bread,5,22.83
2023-06-03,15:30,Coffee,7,22.83
2023-06-03,15:30,Mushroom Quiche,14,22.83
2023-06-03,15:30,Soup,2,22.83
2023-06-03,15:30,Sausage Roll,9,22.83
2023-06-03,15:30,Chilled Juices,20,22.83
2023-06-03,15:30,Cheese Straw,18,22.83
2023-06-03,15:30,Spinach and Feta Roll,9,22.83
2023-06-03,18:30,Ham Quiche,15,19.88
2023-06-03,18:30,Ham and Cheese Croissant,6,19.88
2023-06-03,18:30,Smoked Salmon Roll,15,19.88
2023-06-03,18:30,Tea,15,19.88
2023-06-03,18:30,Cinnamon Bun,28,19.88
2023-06-03,18:30,Sweets,47,19.88
2023-06-03,18:30,Mini Avocado Sandwich,48,19.88
2023-06-03,18:30,Savouries,16,19.88
2023-06-03,18:30,Mini Salami Sandwich,23,19.88
2023-06-03,18:30,Salmon Bagel,12,19.88
2023-06-03,18:30,Bread,9,19.88
2023-06-03,18:30,Coffee,14,19.88
2023-06-03,18:30,Mushroom Quiche,8,19.88
2023-06-03,18:30,Soup,10,19.88
2023-06-03,18:30,Sausage Roll,16,19.88
2023-06-03,18:30,Chilled Juices,41,19.88
2023-06-03,18:30,Cheese Straw,44,19.88
2023-06-03,18:30,Spinach and Feta Roll,1,19.88
2023-06-04,06:30,Ham Quiche,21,9.37
2023-06-04,06:30,Ham and Cheese Croissant,35,9.37
2023-06-04,06:30,Smoked Salmon Roll,15,9.37
2023-06-04,06:30,Tea,47,9.37
2023-06-04,06:30,Cinnamon Bun,3,9.37
2023-06-04,06:30,Sweets,12,9.37
2023-06-04,06:30,Mini Avocado Sandwich,11,9.37
2023-06-04,06:30,Savouries,25,9.37
2023-06-04,06:30,Mini Salami Sandwich,3,9.37
2023-06-04,06:30,Salmon Bagel,14,9.37
2023-06-04,06:30,Bread,32,9.37
2023-06-04,06:30,Coffee,33,9.37
2023-06-04,06:30,Mushroom Quiche,32,9.37
2023-06-04,06:30,Soup,17,9.37
2023-06-04,06:30,Sausage Roll,28,9.37
2023-06-04,06:30,Chilled Juices,5,9.37
2023-06-04,06:30,Cheese Straw,4,9.37
2023-06-04,06:30,Spinach and Feta Roll,31,9.37
2023-06-04,09:30,Ham Quiche,22,10.84
2023-06-04,09:30,Ham and Cheese Croissant,18,10.84
2023-06-04,09:30,Smoked Salmon Roll,8,10.84
2023-06-04,09:30,Tea,48,10.84
2023-06-04,09:30,Cinnamon Bun,9,10.84
2023-06-04,09:30,Sweets,19,10.84
2023-06-04,09:30,Mini Avocado Sandwich,3,10.84
2023-06-04,09:30,Savouries,22,10.84
2023-06-04,09:30,Mini Salami Sandwich,4,10.84
2023-06-04,09:30,Salmon Bagel,18,10.84
2023-06-04,09:30,Bread,34,10.84
2023-06-04,09:30,Coffee,11,10.84
2023-06-04,09:30,Mushroom Quiche,40,10.84
2023-06-04,09:30,Soup,20,10.84
2023-06-04,09:30,Sausage Roll,21,10.84
2023-06-04,09:30,Chilled Juices,11,10.84
2023-06-04,09:30,Cheese Straw,2,10.84
2023-06-04,09:30,Spinach and Feta Roll,29,10.84
2023-06-04,12:30,Ham Quiche,22,11.83
2023-06-04,12:30,Ham and Cheese Croissant,21,11.83
2023-06-04,12:30,Smoked Salmon Roll,7,11.83
2023-06-04,12:30,Tea,23,11.83
2023-06-04,12:30,Cinnamon Bun,12,11.83
2023-06-04,12:30,Sweets,1,11.83
2023-06-04,12:30,Mini Avocado Sandwich,14,11.83
2023-06-04,12:30,Savouries,18,11.83
2023-06-04,12:30,Mini Salami Sandwich,11,11.83
2023-06-04,12:30,Salmon Bagel,12,11.83
2023-06-04,12:30,Bread,41,11.83
2023-06-04,12:30,Coffee,32,11.83
2023-06-04,12:30,Mushroom Quiche,41,11.83
2023-06-04,12:30,Soup,44,11.83
2023-06-04,12:30,Sausage Roll,33,11.83
2023-06-04,12:30,Chilled Juices,11,11.83
2023-06-04,12:30,Cheese Straw,5,11.83
2023-06-04,12:30,Spinach and Feta Roll,23,11.83
2023-06-04,15:30,Ham Quiche,19,8.03
2023-06-04,15:30,Ham and Cheese Croissant,26,8.03
2023-06-04,15:30,Smoked Salmon Roll,5,8.03
2023-06-04,15:30,Tea,43,8.03
2023-06-04,15:30,Cinnamon Bun,6,8.03
2023-06-04,15:30,Sweets,13,8.03
2023-06-04,15:30,Mini Avocado Sandwich,17,8.03
2023-06-04,15:30,Savouries,18,8.03
2023-06-04,15:30,Mini Salami Sandwich,2,8.03
2023-06-04,15:30,Salmon Bagel,2,8.03
2023-06-04,15:30,Bread,24,8.03
2023-06-04,15:30,Coffee,19,8.03
2023-06-04,15:30,Mushroom Quiche,33,8.03
2023-06-04,15:30,Soup,43,8.03
2023-06-04,15:30,Sausage Roll,19,8.03
2023-06-04,15:30,Chilled Juices,12,8.03
2023-06-04,15:30,Cheese Straw,9,8.03
2023-06-04,15:30,Spinach and Feta Roll,39,8.03
2023-06-04,18:30,Ham Quiche,48,11.92
2023-06-04,18:30,Ham and Cheese Croissant,20,11.92
2023-06-04,18:30,Smoked Salmon Roll,10,11.92
2023-06-04,18:30,Tea,11,11.92
2023-06-04,18:30,Cinnamon Bun,5,11.92
2023-06-04,18:30,Sweets,2,11.92
2023-06-04,18:30,Mini Avocado Sandwich,3,11.92
2023-06-04,18:30,Savouries,48,11.92
2023-06-04,18:30,Mini Salami Sandwich,13,11.92
2023-06-04,18:30,Salmon Bagel,4,11.92
2023-06-04,18:30,Bread,10,11.92
2023-06-04,18:30,Coffee,26,11.92
2023-06-04,18:30,Mushroom Quiche,38,11.92
2023-06-04,18:30,Soup,12,11.92
2023-06-04,18:30,Sausage Roll,43,11.92
2023-06-04,18:30,Chilled Juices,19,11.92
2023-06-04,18:30,Cheese Straw,10,11.92
2023-06-04,18:30,Spinach and Feta Roll,27,11.92
2023-06-05,06:30,Ham Quiche,43,14.31
2023-06-05,06:30,Ham and Cheese Croissant,21,14.31
2023-06-05,06:30,Smoked Salmon Roll,12,14.31
2023-06-05,06:30,Tea,15,14.31
2023-06-05,06:30,Cinnamon Bun,2,14.31
2023-06-05,06:30,Sweets,9,14.31
2023-06-05,06:30,Mini Avocado Sandwich,16,14.31
2023-06-05,06:30,Savouries,44,14.31
2023-06-05,06:30,Mini Salami Sandwich,4,14.31
2023-06-05,06:30,Salmon Bagel,6,14.31
2023-06-05,06:30,Bread,14,14.31
2023-06-05,06:30,Coffee,27,14.31
2023-06-05,06:30,Mushroom Quiche,28,14.31
2023-06-05,06:30,Soup,43,14.31
2023-06-05,06:30,Sausage Roll,37,14.31
2023-06-05,06:30,Chilled Juices,6,14.31
2023-06-05,06:30,Cheese Straw,16,14.31
2023-06-05,06:30,Spinach and Feta Roll,29,14.31
2023-06-05,09:30,Ham Quiche,11,12.83
2023-06-05,09:30,Ham and Cheese Croissant,16,12.83
2023-06-05,09:30,Smoked Salmon Roll,5,12.83
2023-06-05,09:30,Tea,32,12.83
2023-06-05,09:30,Cinnamon Bun,9,12.83
2023-06-05,09:30,Sweets,5,12.83
2023-06-05,09:30,Mini Avocado Sandwich,10,12.83
2023-06-05,09:30,Savouries,48,12.83
2023-06-05,09:30,Mini Salami Sandwich,13,12.83
2023-06-05,09:30,Salmon Bagel,2,12.83
2023-06-05,09:30,Bread,40,12.83
2023-06-05,09:30,Coffee,25,12.83
2023-06-05,09:30,Mushroom Quiche,31,12.83
2023-06-05,09:30,Soup,45,12.83
2023-06-05,09:30,Sausage Roll,20,12.83
2023-06-05,09:30,Chilled Juices,1,12.83
2023-06-05,09:30,Cheese Straw,10,12.83
2023-06-05,09:30,Spinach and Feta Roll,11,12.83
2023-06-05,12:30,Ham Quiche,7,16.18
2023-06-05,12:30,Ham and Cheese Croissant,18,16.18
2023-06-05,12:30,Smoked Salmon Roll,14,16.18
2023-06-05,12:30,Tea,10,16.18
2023-06-05,12:30,Cinnamon Bun,23,16.18
2023-06-05,12:30,Sweets,29,16.18
2023-06-05,12:30,Mini Avocado Sandwich,28,16.18
2023-06-05,12:30,Savouries,10,16.18
2023-06-05,12:30,Mini Salami Sandwich,47,16.18
2023-06-05,12:30,Salmon Bagel,32,16.18
2023-06-05,12:30,Bread,14,16.18
2023-06-05,12:30,Coffee,10,16.18
2023-06-05,12:30,Mushroom Quiche,14,16.18
2023-06-05,12:30,Soup,5,16.18
2023-06-05,12:30,Sausage Roll,13,16.18
2023-06-05,12:30,Chilled Juices,47,16.18
2023-06-05,12:30,Cheese Straw,27,16.18
2023-06-05,12:30,Spinach and Feta Roll,9,16.18
2023-06-05,15:30,Ham Quiche,19,13.93
2023-06-05,15:30,Ham and Cheese Croissant,41,13.93
2023-06-05,15:30,Smoked Salmon Roll,1,13.93
2023-06-05,15:30,Tea,23,13.93
2023-06-05,15:30,Cinnamon Bun,11,13.93
2023-06-05,15:30,Sweets,14,13.93
2023-06-05,15:30,Mini Avocado Sandwich,9,13.93
2023-06-05,15:30,Savouries,47,13.93
2023-06-05,15:30,Mini Salami Sandwich,15,13.93
2023-06-05,15:30,Salmon Bagel,14,13.93
2023-06-05,15:30,Bread,47,13.93
2023-06-05,15:30,Coffee,47,13.93
2023-06-05,15:30,Mushroom Quiche,44,13.93
2023-06-05,15:30,Soup,13,13.93
2023-06-05,15:30,Sausage Roll,40,13.93
2023-06-05,15:30,Chilled Juices,13,13.93
2023-06-05,15:30,Cheese Straw,8,13.93
2023-06-05,15:30,Spinach and Feta Roll,14,13.93
2023-06-05,18:30,Ham Quiche,27,12.03
2023-06-05,18:30,Ham and Cheese Croissant,26,12.03
2023-06-05,18:30,Smoked Salmon Roll,11,12.03
2023-06-05,18:30,Tea,14,12.03
2023-06-05,18:30,Cinnamon Bun,3,12.03
2023-06-05,18:30,Sweets,7,12.03
2023-06-05,18:30,Mini Avocado Sandwich,14,12.03
2023-06-05,18:30,Savouries,30,12.03
2023-06-05,18:30,Mini Salami Sandwich,9,12.03
2023-06-05,18:30,Salmon Bagel,19,12.03
2023-06-05,18:30,Bread,30,12.03
2023-06-05,18:30,Coffee,40,12.03
2023-06-05,18:30,Mushroom Quiche,37,12.03
2023-06-05,18:30,Soup,30,12.03
2023-06-05,18:30,Sausage Roll,33,12.03
2023-06-05,18:30,Chilled Juices,5,12.03
2023-06-05,18:30,Cheese Straw,8,12.03
2023-06-05,18:30,Spinach and Feta Roll,17,12.03
2023-06-06,06:30,Ham Quiche,13,13.29
2023-06-06,06:30,Ham and Cheese Croissant,26,13.29
2023-06-06,06:30,Smoked Salmon Roll,12,13.29
2023-06-06,06:30,Tea,17,13.29
2023-06-06,06:30,Cinnamon Bun,4,13.29
2023-06-06,06:30,Sweets,4,13.29
2023-06-06,06:30,Mini Avocado Sandwich,3,13.29
2023-06-06,06:30,Savouries,45,13.29
2023-06-06,06:30,Mini Salami Sandwich,11,13.29
2023-06-06,06:30,Salmon Bagel,13,13.29
2023-06-06,06:30,Bread,33,13.29
2023-06-06,06:30,Coffee,18,13.29
2023-06-06,06:30,Mushroom Quiche,39,13.29
2023-06-06,06:30,Soup,19,13.29
2023-06-06,06:30,Sausage Roll,36,13.29
2023-06-06,06:30,Chilled Juices,19,13.29
2023-06-06,06:30,Cheese Straw,17,13.29
2023-06-06,06:30,Spinach and Feta Roll,24,13.29
2023-06-06,09:30,Ham Quiche,18,16.27
2023-06-06,09:30,Ham and Cheese Croissant,4,16.27
2023-06-06,09:30,Smoked Salmon Roll,12,16.27
2023-06-06,09:30,Tea,13,16.27
2023-06-06,09:30,Cinnamon Bun,37,16.27
2023-06-06,09:30,Sweets,30,16.27
2023-06-06,09:30,Mini Avocado Sandwich,12,16.27
2023-06-06,09:30,Savouries,10,16.27
2023-06-06,09:30,Mini Salami Sandwich,14,16.27
2023-06-06,09:30,Salmon Bagel,47,16.27
2023-06-06,09:30,Bread,10,16.27
2023-06-06,09:30,Coffee,18,16.27
2023-06-06,09:30,Mushroom Quiche,13,16.27
2023-06-06,09:30,Soup,1,16.27
2023-06-06,09:30,Sausage Roll,11,16.27
2023-06-06,09:30,Chilled Juices,25,16.27
2023-06-06,09:30,Cheese Straw,25,16.27
2023-06-06,09:30,Spinach and Feta Roll,19,16.27
2023-06-06,12:30,Ham Quiche,15,14.53
2023-06-06,12:30,Ham and Cheese Croissant,21,14.53
2023-06-06,12:30,Smoked Salmon Roll,17,14.53
2023-06-06,12:30,Tea,13,14.53
